sample_id	title	geo_accession	status	submission_date	last_update_date	type	channel_count	source_name_ch1	organism_ch1	characteristics_ch1	molecule_ch1	extract_protocol_ch1	label_ch1	label_protocol_ch1	taxid_ch1	hyb_protocol	scan_protocol	data_processing	platform_id	contact_name	contact_email	contact_institute	contact_address	contact_city	contact_zip/postal_code	contact_country	supplementary_file	data_row_count	tissue:ch1	tissue	accession	role	etiology
GSM617424	tumor sample 121	GSM617424	Public on Jul 05 2011	Nov 03 2010	Jul 05 2011	RNA	1	tumor	Homo sapiens	tissue: tumor liver	total RNA	Samples are processed in parallel in 96-well plates to minimize potential variation.  Reaction purification is achieved using magnetic binding beads for cDNA and Qiagen RNeasy kits for cRNA purification.	Biotin	The final in vitro transcription incorporates biotin moieties that are later labeled with phycoerythrin.  After amplification, samples are put through a controlled fragmentation to improve hybridization sensitivity and consistency.  The labeled molecules are biotinylated-cRNA.	9606	GeneChip microarrays are loaded with the fragmented target sample/hybridization buffer mix using standard manual techniques.  Arrays are hybridized for 18 hours at 45C with vigorous mixing.   Unbound sample is removed and staining is accomplished through the binding of streptavidin conjugated phycoerythrin to the hybridized target. Excess label is removed.  Washing and staining steps are performed by the Affymetrix FS450 fluidics station using standard protocols.	Arrays are scanned using a GeneChip Scanner 3000 7G with a 48 array autoloader. The scanner maintains the optimal temperature for the arrays prior to and during scanning.	Data were loaded into the Rosetta Resolver system (Rosetta Biosoftware, Seattle, WA) and processed using the RMA algorithm (http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=Retrieve&db=PubMed&list_uids=12582260).  Intensities were calculated based on RMA, a Rosetta-developed error, and a MAS-5 p-value.  The Rosetta-developed error is used in the calculation of xdev for the ratio p-values as described in section 2.2 (http://bioinformatics.oxfordjournals.org/cgi/content/full/22/9/1111).	GPL10687	Chunsheng,,Zhang	chunsheng_zhang@merck.com	Merck	33 Avenue Louis Pasteur	Boston	02115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM617nnn/GSM617424/suppl/GSM617424.CEL.gz	37582	tumor liver	tumor	GSE25097	added_external_validation	mixed
GSM617425	tumor sample 122	GSM617425	Public on Jul 05 2011	Nov 03 2010	Jul 05 2011	RNA	1	tumor	Homo sapiens	tissue: tumor liver	total RNA	Samples are processed in parallel in 96-well plates to minimize potential variation.  Reaction purification is achieved using magnetic binding beads for cDNA and Qiagen RNeasy kits for cRNA purification.	Biotin	The final in vitro transcription incorporates biotin moieties that are later labeled with phycoerythrin.  After amplification, samples are put through a controlled fragmentation to improve hybridization sensitivity and consistency.  The labeled molecules are biotinylated-cRNA.	9606	GeneChip microarrays are loaded with the fragmented target sample/hybridization buffer mix using standard manual techniques.  Arrays are hybridized for 18 hours at 45C with vigorous mixing.   Unbound sample is removed and staining is accomplished through the binding of streptavidin conjugated phycoerythrin to the hybridized target. Excess label is removed.  Washing and staining steps are performed by the Affymetrix FS450 fluidics station using standard protocols.	Arrays are scanned using a GeneChip Scanner 3000 7G with a 48 array autoloader. The scanner maintains the optimal temperature for the arrays prior to and during scanning.	Data were loaded into the Rosetta Resolver system (Rosetta Biosoftware, Seattle, WA) and processed using the RMA algorithm (http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=Retrieve&db=PubMed&list_uids=12582260).  Intensities were calculated based on RMA, a Rosetta-developed error, and a MAS-5 p-value.  The Rosetta-developed error is used in the calculation of xdev for the ratio p-values as described in section 2.2 (http://bioinformatics.oxfordjournals.org/cgi/content/full/22/9/1111).	GPL10687	Chunsheng,,Zhang	chunsheng_zhang@merck.com	Merck	33 Avenue Louis Pasteur	Boston	02115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM617nnn/GSM617425/suppl/GSM617425.CEL.gz	37582	tumor liver	tumor	GSE25097	added_external_validation	mixed
GSM617426	tumor sample 123	GSM617426	Public on Jul 05 2011	Nov 03 2010	Jul 05 2011	RNA	1	tumor	Homo sapiens	tissue: tumor liver	total RNA	Samples are processed in parallel in 96-well plates to minimize potential variation.  Reaction purification is achieved using magnetic binding beads for cDNA and Qiagen RNeasy kits for cRNA purification.	Biotin	The final in vitro transcription incorporates biotin moieties that are later labeled with phycoerythrin.  After amplification, samples are put through a controlled fragmentation to improve hybridization sensitivity and consistency.  The labeled molecules are biotinylated-cRNA.	9606	GeneChip microarrays are loaded with the fragmented target sample/hybridization buffer mix using standard manual techniques.  Arrays are hybridized for 18 hours at 45C with vigorous mixing.   Unbound sample is removed and staining is accomplished through the binding of streptavidin conjugated phycoerythrin to the hybridized target. Excess label is removed.  Washing and staining steps are performed by the Affymetrix FS450 fluidics station using standard protocols.	Arrays are scanned using a GeneChip Scanner 3000 7G with a 48 array autoloader. The scanner maintains the optimal temperature for the arrays prior to and during scanning.	Data were loaded into the Rosetta Resolver system (Rosetta Biosoftware, Seattle, WA) and processed using the RMA algorithm (http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=Retrieve&db=PubMed&list_uids=12582260).  Intensities were calculated based on RMA, a Rosetta-developed error, and a MAS-5 p-value.  The Rosetta-developed error is used in the calculation of xdev for the ratio p-values as described in section 2.2 (http://bioinformatics.oxfordjournals.org/cgi/content/full/22/9/1111).	GPL10687	Chunsheng,,Zhang	chunsheng_zhang@merck.com	Merck	33 Avenue Louis Pasteur	Boston	02115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM617nnn/GSM617426/suppl/GSM617426.CEL.gz	37582	tumor liver	tumor	GSE25097	added_external_validation	mixed
GSM617427	tumor sample 124	GSM617427	Public on Jul 05 2011	Nov 03 2010	Jul 05 2011	RNA	1	tumor	Homo sapiens	tissue: tumor liver	total RNA	Samples are processed in parallel in 96-well plates to minimize potential variation.  Reaction purification is achieved using magnetic binding beads for cDNA and Qiagen RNeasy kits for cRNA purification.	Biotin	The final in vitro transcription incorporates biotin moieties that are later labeled with phycoerythrin.  After amplification, samples are put through a controlled fragmentation to improve hybridization sensitivity and consistency.  The labeled molecules are biotinylated-cRNA.	9606	GeneChip microarrays are loaded with the fragmented target sample/hybridization buffer mix using standard manual techniques.  Arrays are hybridized for 18 hours at 45C with vigorous mixing.   Unbound sample is removed and staining is accomplished through the binding of streptavidin conjugated phycoerythrin to the hybridized target. Excess label is removed.  Washing and staining steps are performed by the Affymetrix FS450 fluidics station using standard protocols.	Arrays are scanned using a GeneChip Scanner 3000 7G with a 48 array autoloader. The scanner maintains the optimal temperature for the arrays prior to and during scanning.	Data were loaded into the Rosetta Resolver system (Rosetta Biosoftware, Seattle, WA) and processed using the RMA algorithm (http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=Retrieve&db=PubMed&list_uids=12582260).  Intensities were calculated based on RMA, a Rosetta-developed error, and a MAS-5 p-value.  The Rosetta-developed error is used in the calculation of xdev for the ratio p-values as described in section 2.2 (http://bioinformatics.oxfordjournals.org/cgi/content/full/22/9/1111).	GPL10687	Chunsheng,,Zhang	chunsheng_zhang@merck.com	Merck	33 Avenue Louis Pasteur	Boston	02115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM617nnn/GSM617427/suppl/GSM617427.CEL.gz	37582	tumor liver	tumor	GSE25097	added_external_validation	mixed
GSM617428	tumor sample 125	GSM617428	Public on Jul 05 2011	Nov 03 2010	Jul 05 2011	RNA	1	tumor	Homo sapiens	tissue: tumor liver	total RNA	Samples are processed in parallel in 96-well plates to minimize potential variation.  Reaction purification is achieved using magnetic binding beads for cDNA and Qiagen RNeasy kits for cRNA purification.	Biotin	The final in vitro transcription incorporates biotin moieties that are later labeled with phycoerythrin.  After amplification, samples are put through a controlled fragmentation to improve hybridization sensitivity and consistency.  The labeled molecules are biotinylated-cRNA.	9606	GeneChip microarrays are loaded with the fragmented target sample/hybridization buffer mix using standard manual techniques.  Arrays are hybridized for 18 hours at 45C with vigorous mixing.   Unbound sample is removed and staining is accomplished through the binding of streptavidin conjugated phycoerythrin to the hybridized target. Excess label is removed.  Washing and staining steps are performed by the Affymetrix FS450 fluidics station using standard protocols.	Arrays are scanned using a GeneChip Scanner 3000 7G with a 48 array autoloader. The scanner maintains the optimal temperature for the arrays prior to and during scanning.	Data were loaded into the Rosetta Resolver system (Rosetta Biosoftware, Seattle, WA) and processed using the RMA algorithm (http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=Retrieve&db=PubMed&list_uids=12582260).  Intensities were calculated based on RMA, a Rosetta-developed error, and a MAS-5 p-value.  The Rosetta-developed error is used in the calculation of xdev for the ratio p-values as described in section 2.2 (http://bioinformatics.oxfordjournals.org/cgi/content/full/22/9/1111).	GPL10687	Chunsheng,,Zhang	chunsheng_zhang@merck.com	Merck	33 Avenue Louis Pasteur	Boston	02115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM617nnn/GSM617428/suppl/GSM617428.CEL.gz	37582	tumor liver	tumor	GSE25097	added_external_validation	mixed
GSM617429	tumor sample 126	GSM617429	Public on Jul 05 2011	Nov 03 2010	Jul 05 2011	RNA	1	tumor	Homo sapiens	tissue: tumor liver	total RNA	Samples are processed in parallel in 96-well plates to minimize potential variation.  Reaction purification is achieved using magnetic binding beads for cDNA and Qiagen RNeasy kits for cRNA purification.	Biotin	The final in vitro transcription incorporates biotin moieties that are later labeled with phycoerythrin.  After amplification, samples are put through a controlled fragmentation to improve hybridization sensitivity and consistency.  The labeled molecules are biotinylated-cRNA.	9606	GeneChip microarrays are loaded with the fragmented target sample/hybridization buffer mix using standard manual techniques.  Arrays are hybridized for 18 hours at 45C with vigorous mixing.   Unbound sample is removed and staining is accomplished through the binding of streptavidin conjugated phycoerythrin to the hybridized target. Excess label is removed.  Washing and staining steps are performed by the Affymetrix FS450 fluidics station using standard protocols.	Arrays are scanned using a GeneChip Scanner 3000 7G with a 48 array autoloader. The scanner maintains the optimal temperature for the arrays prior to and during scanning.	Data were loaded into the Rosetta Resolver system (Rosetta Biosoftware, Seattle, WA) and processed using the RMA algorithm (http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=Retrieve&db=PubMed&list_uids=12582260).  Intensities were calculated based on RMA, a Rosetta-developed error, and a MAS-5 p-value.  The Rosetta-developed error is used in the calculation of xdev for the ratio p-values as described in section 2.2 (http://bioinformatics.oxfordjournals.org/cgi/content/full/22/9/1111).	GPL10687	Chunsheng,,Zhang	chunsheng_zhang@merck.com	Merck	33 Avenue Louis Pasteur	Boston	02115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM617nnn/GSM617429/suppl/GSM617429.CEL.gz	37582	tumor liver	tumor	GSE25097	added_external_validation	mixed
GSM617430	tumor sample 127	GSM617430	Public on Jul 05 2011	Nov 03 2010	Jul 05 2011	RNA	1	tumor	Homo sapiens	tissue: tumor liver	total RNA	Samples are processed in parallel in 96-well plates to minimize potential variation.  Reaction purification is achieved using magnetic binding beads for cDNA and Qiagen RNeasy kits for cRNA purification.	Biotin	The final in vitro transcription incorporates biotin moieties that are later labeled with phycoerythrin.  After amplification, samples are put through a controlled fragmentation to improve hybridization sensitivity and consistency.  The labeled molecules are biotinylated-cRNA.	9606	GeneChip microarrays are loaded with the fragmented target sample/hybridization buffer mix using standard manual techniques.  Arrays are hybridized for 18 hours at 45C with vigorous mixing.   Unbound sample is removed and staining is accomplished through the binding of streptavidin conjugated phycoerythrin to the hybridized target. Excess label is removed.  Washing and staining steps are performed by the Affymetrix FS450 fluidics station using standard protocols.	Arrays are scanned using a GeneChip Scanner 3000 7G with a 48 array autoloader. The scanner maintains the optimal temperature for the arrays prior to and during scanning.	Data were loaded into the Rosetta Resolver system (Rosetta Biosoftware, Seattle, WA) and processed using the RMA algorithm (http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=Retrieve&db=PubMed&list_uids=12582260).  Intensities were calculated based on RMA, a Rosetta-developed error, and a MAS-5 p-value.  The Rosetta-developed error is used in the calculation of xdev for the ratio p-values as described in section 2.2 (http://bioinformatics.oxfordjournals.org/cgi/content/full/22/9/1111).	GPL10687	Chunsheng,,Zhang	chunsheng_zhang@merck.com	Merck	33 Avenue Louis Pasteur	Boston	02115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM617nnn/GSM617430/suppl/GSM617430.CEL.gz	37582	tumor liver	tumor	GSE25097	added_external_validation	mixed
GSM617431	tumor sample 128	GSM617431	Public on Jul 05 2011	Nov 03 2010	Jul 05 2011	RNA	1	tumor	Homo sapiens	tissue: tumor liver	total RNA	Samples are processed in parallel in 96-well plates to minimize potential variation.  Reaction purification is achieved using magnetic binding beads for cDNA and Qiagen RNeasy kits for cRNA purification.	Biotin	The final in vitro transcription incorporates biotin moieties that are later labeled with phycoerythrin.  After amplification, samples are put through a controlled fragmentation to improve hybridization sensitivity and consistency.  The labeled molecules are biotinylated-cRNA.	9606	GeneChip microarrays are loaded with the fragmented target sample/hybridization buffer mix using standard manual techniques.  Arrays are hybridized for 18 hours at 45C with vigorous mixing.   Unbound sample is removed and staining is accomplished through the binding of streptavidin conjugated phycoerythrin to the hybridized target. Excess label is removed.  Washing and staining steps are performed by the Affymetrix FS450 fluidics station using standard protocols.	Arrays are scanned using a GeneChip Scanner 3000 7G with a 48 array autoloader. The scanner maintains the optimal temperature for the arrays prior to and during scanning.	Data were loaded into the Rosetta Resolver system (Rosetta Biosoftware, Seattle, WA) and processed using the RMA algorithm (http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=Retrieve&db=PubMed&list_uids=12582260).  Intensities were calculated based on RMA, a Rosetta-developed error, and a MAS-5 p-value.  The Rosetta-developed error is used in the calculation of xdev for the ratio p-values as described in section 2.2 (http://bioinformatics.oxfordjournals.org/cgi/content/full/22/9/1111).	GPL10687	Chunsheng,,Zhang	chunsheng_zhang@merck.com	Merck	33 Avenue Louis Pasteur	Boston	02115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM617nnn/GSM617431/suppl/GSM617431.CEL.gz	37582	tumor liver	tumor	GSE25097	added_external_validation	mixed
GSM617432	tumor sample 129	GSM617432	Public on Jul 05 2011	Nov 03 2010	Jul 05 2011	RNA	1	tumor	Homo sapiens	tissue: tumor liver	total RNA	Samples are processed in parallel in 96-well plates to minimize potential variation.  Reaction purification is achieved using magnetic binding beads for cDNA and Qiagen RNeasy kits for cRNA purification.	Biotin	The final in vitro transcription incorporates biotin moieties that are later labeled with phycoerythrin.  After amplification, samples are put through a controlled fragmentation to improve hybridization sensitivity and consistency.  The labeled molecules are biotinylated-cRNA.	9606	GeneChip microarrays are loaded with the fragmented target sample/hybridization buffer mix using standard manual techniques.  Arrays are hybridized for 18 hours at 45C with vigorous mixing.   Unbound sample is removed and staining is accomplished through the binding of streptavidin conjugated phycoerythrin to the hybridized target. Excess label is removed.  Washing and staining steps are performed by the Affymetrix FS450 fluidics station using standard protocols.	Arrays are scanned using a GeneChip Scanner 3000 7G with a 48 array autoloader. The scanner maintains the optimal temperature for the arrays prior to and during scanning.	Data were loaded into the Rosetta Resolver system (Rosetta Biosoftware, Seattle, WA) and processed using the RMA algorithm (http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=Retrieve&db=PubMed&list_uids=12582260).  Intensities were calculated based on RMA, a Rosetta-developed error, and a MAS-5 p-value.  The Rosetta-developed error is used in the calculation of xdev for the ratio p-values as described in section 2.2 (http://bioinformatics.oxfordjournals.org/cgi/content/full/22/9/1111).	GPL10687	Chunsheng,,Zhang	chunsheng_zhang@merck.com	Merck	33 Avenue Louis Pasteur	Boston	02115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM617nnn/GSM617432/suppl/GSM617432.CEL.gz	37582	tumor liver	tumor	GSE25097	added_external_validation	mixed
GSM617433	tumor sample 130	GSM617433	Public on Jul 05 2011	Nov 03 2010	Jul 05 2011	RNA	1	tumor	Homo sapiens	tissue: tumor liver	total RNA	Samples are processed in parallel in 96-well plates to minimize potential variation.  Reaction purification is achieved using magnetic binding beads for cDNA and Qiagen RNeasy kits for cRNA purification.	Biotin	The final in vitro transcription incorporates biotin moieties that are later labeled with phycoerythrin.  After amplification, samples are put through a controlled fragmentation to improve hybridization sensitivity and consistency.  The labeled molecules are biotinylated-cRNA.	9606	GeneChip microarrays are loaded with the fragmented target sample/hybridization buffer mix using standard manual techniques.  Arrays are hybridized for 18 hours at 45C with vigorous mixing.   Unbound sample is removed and staining is accomplished through the binding of streptavidin conjugated phycoerythrin to the hybridized target. Excess label is removed.  Washing and staining steps are performed by the Affymetrix FS450 fluidics station using standard protocols.	Arrays are scanned using a GeneChip Scanner 3000 7G with a 48 array autoloader. The scanner maintains the optimal temperature for the arrays prior to and during scanning.	Data were loaded into the Rosetta Resolver system (Rosetta Biosoftware, Seattle, WA) and processed using the RMA algorithm (http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=Retrieve&db=PubMed&list_uids=12582260).  Intensities were calculated based on RMA, a Rosetta-developed error, and a MAS-5 p-value.  The Rosetta-developed error is used in the calculation of xdev for the ratio p-values as described in section 2.2 (http://bioinformatics.oxfordjournals.org/cgi/content/full/22/9/1111).	GPL10687	Chunsheng,,Zhang	chunsheng_zhang@merck.com	Merck	33 Avenue Louis Pasteur	Boston	02115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM617nnn/GSM617433/suppl/GSM617433.CEL.gz	37582	tumor liver	tumor	GSE25097	added_external_validation	mixed
GSM617434	tumor sample 131	GSM617434	Public on Jul 05 2011	Nov 03 2010	Jul 05 2011	RNA	1	tumor	Homo sapiens	tissue: tumor liver	total RNA	Samples are processed in parallel in 96-well plates to minimize potential variation.  Reaction purification is achieved using magnetic binding beads for cDNA and Qiagen RNeasy kits for cRNA purification.	Biotin	The final in vitro transcription incorporates biotin moieties that are later labeled with phycoerythrin.  After amplification, samples are put through a controlled fragmentation to improve hybridization sensitivity and consistency.  The labeled molecules are biotinylated-cRNA.	9606	GeneChip microarrays are loaded with the fragmented target sample/hybridization buffer mix using standard manual techniques.  Arrays are hybridized for 18 hours at 45C with vigorous mixing.   Unbound sample is removed and staining is accomplished through the binding of streptavidin conjugated phycoerythrin to the hybridized target. Excess label is removed.  Washing and staining steps are performed by the Affymetrix FS450 fluidics station using standard protocols.	Arrays are scanned using a GeneChip Scanner 3000 7G with a 48 array autoloader. The scanner maintains the optimal temperature for the arrays prior to and during scanning.	Data were loaded into the Rosetta Resolver system (Rosetta Biosoftware, Seattle, WA) and processed using the RMA algorithm (http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=Retrieve&db=PubMed&list_uids=12582260).  Intensities were calculated based on RMA, a Rosetta-developed error, and a MAS-5 p-value.  The Rosetta-developed error is used in the calculation of xdev for the ratio p-values as described in section 2.2 (http://bioinformatics.oxfordjournals.org/cgi/content/full/22/9/1111).	GPL10687	Chunsheng,,Zhang	chunsheng_zhang@merck.com	Merck	33 Avenue Louis Pasteur	Boston	02115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM617nnn/GSM617434/suppl/GSM617434.CEL.gz	37582	tumor liver	tumor	GSE25097	added_external_validation	mixed
GSM617435	tumor sample 132	GSM617435	Public on Jul 05 2011	Nov 03 2010	Jul 05 2011	RNA	1	tumor	Homo sapiens	tissue: tumor liver	total RNA	Samples are processed in parallel in 96-well plates to minimize potential variation.  Reaction purification is achieved using magnetic binding beads for cDNA and Qiagen RNeasy kits for cRNA purification.	Biotin	The final in vitro transcription incorporates biotin moieties that are later labeled with phycoerythrin.  After amplification, samples are put through a controlled fragmentation to improve hybridization sensitivity and consistency.  The labeled molecules are biotinylated-cRNA.	9606	GeneChip microarrays are loaded with the fragmented target sample/hybridization buffer mix using standard manual techniques.  Arrays are hybridized for 18 hours at 45C with vigorous mixing.   Unbound sample is removed and staining is accomplished through the binding of streptavidin conjugated phycoerythrin to the hybridized target. Excess label is removed.  Washing and staining steps are performed by the Affymetrix FS450 fluidics station using standard protocols.	Arrays are scanned using a GeneChip Scanner 3000 7G with a 48 array autoloader. The scanner maintains the optimal temperature for the arrays prior to and during scanning.	Data were loaded into the Rosetta Resolver system (Rosetta Biosoftware, Seattle, WA) and processed using the RMA algorithm (http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=Retrieve&db=PubMed&list_uids=12582260).  Intensities were calculated based on RMA, a Rosetta-developed error, and a MAS-5 p-value.  The Rosetta-developed error is used in the calculation of xdev for the ratio p-values as described in section 2.2 (http://bioinformatics.oxfordjournals.org/cgi/content/full/22/9/1111).	GPL10687	Chunsheng,,Zhang	chunsheng_zhang@merck.com	Merck	33 Avenue Louis Pasteur	Boston	02115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM617nnn/GSM617435/suppl/GSM617435.CEL.gz	37582	tumor liver	tumor	GSE25097	added_external_validation	mixed
GSM617436	tumor sample 133	GSM617436	Public on Jul 05 2011	Nov 03 2010	Jul 05 2011	RNA	1	tumor	Homo sapiens	tissue: tumor liver	total RNA	Samples are processed in parallel in 96-well plates to minimize potential variation.  Reaction purification is achieved using magnetic binding beads for cDNA and Qiagen RNeasy kits for cRNA purification.	Biotin	The final in vitro transcription incorporates biotin moieties that are later labeled with phycoerythrin.  After amplification, samples are put through a controlled fragmentation to improve hybridization sensitivity and consistency.  The labeled molecules are biotinylated-cRNA.	9606	GeneChip microarrays are loaded with the fragmented target sample/hybridization buffer mix using standard manual techniques.  Arrays are hybridized for 18 hours at 45C with vigorous mixing.   Unbound sample is removed and staining is accomplished through the binding of streptavidin conjugated phycoerythrin to the hybridized target. Excess label is removed.  Washing and staining steps are performed by the Affymetrix FS450 fluidics station using standard protocols.	Arrays are scanned using a GeneChip Scanner 3000 7G with a 48 array autoloader. The scanner maintains the optimal temperature for the arrays prior to and during scanning.	Data were loaded into the Rosetta Resolver system (Rosetta Biosoftware, Seattle, WA) and processed using the RMA algorithm (http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=Retrieve&db=PubMed&list_uids=12582260).  Intensities were calculated based on RMA, a Rosetta-developed error, and a MAS-5 p-value.  The Rosetta-developed error is used in the calculation of xdev for the ratio p-values as described in section 2.2 (http://bioinformatics.oxfordjournals.org/cgi/content/full/22/9/1111).	GPL10687	Chunsheng,,Zhang	chunsheng_zhang@merck.com	Merck	33 Avenue Louis Pasteur	Boston	02115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM617nnn/GSM617436/suppl/GSM617436.CEL.gz	37582	tumor liver	tumor	GSE25097	added_external_validation	mixed
GSM617437	tumor sample 134	GSM617437	Public on Jul 05 2011	Nov 03 2010	Jul 05 2011	RNA	1	tumor	Homo sapiens	tissue: tumor liver	total RNA	Samples are processed in parallel in 96-well plates to minimize potential variation.  Reaction purification is achieved using magnetic binding beads for cDNA and Qiagen RNeasy kits for cRNA purification.	Biotin	The final in vitro transcription incorporates biotin moieties that are later labeled with phycoerythrin.  After amplification, samples are put through a controlled fragmentation to improve hybridization sensitivity and consistency.  The labeled molecules are biotinylated-cRNA.	9606	GeneChip microarrays are loaded with the fragmented target sample/hybridization buffer mix using standard manual techniques.  Arrays are hybridized for 18 hours at 45C with vigorous mixing.   Unbound sample is removed and staining is accomplished through the binding of streptavidin conjugated phycoerythrin to the hybridized target. Excess label is removed.  Washing and staining steps are performed by the Affymetrix FS450 fluidics station using standard protocols.	Arrays are scanned using a GeneChip Scanner 3000 7G with a 48 array autoloader. The scanner maintains the optimal temperature for the arrays prior to and during scanning.	Data were loaded into the Rosetta Resolver system (Rosetta Biosoftware, Seattle, WA) and processed using the RMA algorithm (http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=Retrieve&db=PubMed&list_uids=12582260).  Intensities were calculated based on RMA, a Rosetta-developed error, and a MAS-5 p-value.  The Rosetta-developed error is used in the calculation of xdev for the ratio p-values as described in section 2.2 (http://bioinformatics.oxfordjournals.org/cgi/content/full/22/9/1111).	GPL10687	Chunsheng,,Zhang	chunsheng_zhang@merck.com	Merck	33 Avenue Louis Pasteur	Boston	02115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM617nnn/GSM617437/suppl/GSM617437.CEL.gz	37582	tumor liver	tumor	GSE25097	added_external_validation	mixed
GSM617438	tumor sample 135	GSM617438	Public on Jul 05 2011	Nov 03 2010	Jul 05 2011	RNA	1	tumor	Homo sapiens	tissue: tumor liver	total RNA	Samples are processed in parallel in 96-well plates to minimize potential variation.  Reaction purification is achieved using magnetic binding beads for cDNA and Qiagen RNeasy kits for cRNA purification.	Biotin	The final in vitro transcription incorporates biotin moieties that are later labeled with phycoerythrin.  After amplification, samples are put through a controlled fragmentation to improve hybridization sensitivity and consistency.  The labeled molecules are biotinylated-cRNA.	9606	GeneChip microarrays are loaded with the fragmented target sample/hybridization buffer mix using standard manual techniques.  Arrays are hybridized for 18 hours at 45C with vigorous mixing.   Unbound sample is removed and staining is accomplished through the binding of streptavidin conjugated phycoerythrin to the hybridized target. Excess label is removed.  Washing and staining steps are performed by the Affymetrix FS450 fluidics station using standard protocols.	Arrays are scanned using a GeneChip Scanner 3000 7G with a 48 array autoloader. The scanner maintains the optimal temperature for the arrays prior to and during scanning.	Data were loaded into the Rosetta Resolver system (Rosetta Biosoftware, Seattle, WA) and processed using the RMA algorithm (http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=Retrieve&db=PubMed&list_uids=12582260).  Intensities were calculated based on RMA, a Rosetta-developed error, and a MAS-5 p-value.  The Rosetta-developed error is used in the calculation of xdev for the ratio p-values as described in section 2.2 (http://bioinformatics.oxfordjournals.org/cgi/content/full/22/9/1111).	GPL10687	Chunsheng,,Zhang	chunsheng_zhang@merck.com	Merck	33 Avenue Louis Pasteur	Boston	02115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM617nnn/GSM617438/suppl/GSM617438.CEL.gz	37582	tumor liver	tumor	GSE25097	added_external_validation	mixed
GSM617439	tumor sample 136	GSM617439	Public on Jul 05 2011	Nov 03 2010	Jul 05 2011	RNA	1	tumor	Homo sapiens	tissue: tumor liver	total RNA	Samples are processed in parallel in 96-well plates to minimize potential variation.  Reaction purification is achieved using magnetic binding beads for cDNA and Qiagen RNeasy kits for cRNA purification.	Biotin	The final in vitro transcription incorporates biotin moieties that are later labeled with phycoerythrin.  After amplification, samples are put through a controlled fragmentation to improve hybridization sensitivity and consistency.  The labeled molecules are biotinylated-cRNA.	9606	GeneChip microarrays are loaded with the fragmented target sample/hybridization buffer mix using standard manual techniques.  Arrays are hybridized for 18 hours at 45C with vigorous mixing.   Unbound sample is removed and staining is accomplished through the binding of streptavidin conjugated phycoerythrin to the hybridized target. Excess label is removed.  Washing and staining steps are performed by the Affymetrix FS450 fluidics station using standard protocols.	Arrays are scanned using a GeneChip Scanner 3000 7G with a 48 array autoloader. The scanner maintains the optimal temperature for the arrays prior to and during scanning.	Data were loaded into the Rosetta Resolver system (Rosetta Biosoftware, Seattle, WA) and processed using the RMA algorithm (http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=Retrieve&db=PubMed&list_uids=12582260).  Intensities were calculated based on RMA, a Rosetta-developed error, and a MAS-5 p-value.  The Rosetta-developed error is used in the calculation of xdev for the ratio p-values as described in section 2.2 (http://bioinformatics.oxfordjournals.org/cgi/content/full/22/9/1111).	GPL10687	Chunsheng,,Zhang	chunsheng_zhang@merck.com	Merck	33 Avenue Louis Pasteur	Boston	02115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM617nnn/GSM617439/suppl/GSM617439.CEL.gz	37582	tumor liver	tumor	GSE25097	added_external_validation	mixed
